episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -3205.0877001285553, 2, 9.554794698000478, 199, 400164,                                             400164, 63.395713806152344, 1023.45751953125
2, -1723.7262700796127, 4, 24.235616557998583, 544, 400708,                                             400708, 62.77259063720703, 1020.9857788085938
3, 1664.293518960476, 1, 11.548079572999995, 283, 400991,                                             400991, 63.52345275878906, 1017.9863891601562
4, -3102.9054334163666, 2, 11.967176697999093, 292, 401283,                                             401283, 64.90787506103516, 1020.5786743164062
5, 1522.1748623251915, 1, 13.98514018199785, 346, 401629,                                             401629, 62.48207092285156, 1021.6299438476562
6, -3428.9826728105545, 2, 17.19566669300184, 396, 402025,                                             402025, 64.4795913696289, 1014.5802612304688
7, -3414.478922009468, 2, 18.042433698999957, 381, 402406,                                             402406, 63.89048767089844, 1014.9518432617188
8, -3308.9563233852386, 2, 13.970626935999462, 339, 402745,                                             402745, 64.41867065429688, 1019.4415283203125
9, -3830.9285225868225, 2, 20.20217932700325, 498, 403243,                                             403243, 64.42422485351562, 1020.5474853515625
10, 2189.4187776446342, 1, 4.72441427800004, 110, 403353,                                             403353, 64.21540832519531, 1025.8726806640625
11, -3524.2359924316406, 2, 16.857065686999704, 390, 403743,                                             403743, 63.08940124511719, 1014.70166015625
12, -1945.666095495224, 4, 26.50601282700154, 578, 404321,                                             404321, 63.77067184448242, 1018.8235473632812
13, -3086.3474872112274, 2, 12.359701027999108, 302, 404623,                                             404623, 65.20843505859375, 1019.810302734375
14, -1736.522703886032, 4, 20.81777868300196, 512, 405135,                                             405135, 63.43791198730469, 1015.681884765625
15, -1823.872190952301, 4, 25.449227786997653, 557, 405692,                                             405692, 63.42267608642578, 1018.7374267578125
16, -1918.6490252017975, 4, 23.433039732000907, 535, 406227,                                             406227, 62.13591003417969, 1016.6421508789062
17, -3577.1481251716614, 2, 15.616475644001184, 388, 406615,                                             406615, 64.89464569091797, 1012.14794921875
18, -2954.021196961403, 2, 9.773919283998111, 240, 406855,                                             406855, 63.656002044677734, 1014.4563598632812
19, -3824.5622861385345, 2, 23.07538234400272, 504, 407359,                                             407359, 62.545928955078125, 1016.1710815429688
20, -1919.9573452472687, 4, 23.867113227999653, 543, 407902,                                             407902, 63.49195861816406, 1020.6680297851562
21, -1764.435525894165, 4, 21.22173308499987, 522, 408424,                                             408424, 63.28538131713867, 1016.5439453125
22, -1759.4573448896408, 4, 23.465365978998307, 540, 408964,                                             408964, 64.01097869873047, 1018.9144897460938
23, -3256.782747745514, 2, 16.4052707310002, 344, 409308,                                             409308, 64.68405151367188, 1018.0034790039062
24, -1626.5500311851501, 4, 20.639704181001434, 507, 409815,                                             409815, 64.48796844482422, 1022.6578369140625
25, -1728.4945216178894, 4, 20.98521844899733, 513, 410328,                                             410328, 63.39121627807617, 1025.9345703125
26, -1906.056557059288, 4, 25.680633362000663, 563, 410891,                                             410891, 63.7054557800293, 1025.6192626953125
27, -2560.3309094905853, 2, 4.767726386002323, 91, 410982,                                             410982, 63.28504180908203, 1017.1072998046875
28, -2825.3938879966736, 2, 9.979766439999366, 219, 411201,                                             411201, 64.93616485595703, 1019.3472290039062
29, -1607.9934072494507, 4, 20.599246073998074, 504, 411705,                                             411705, 65.65233612060547, 1020.1282348632812
30, -1571.263528764248, 4, 20.62965667699973, 508, 412213,                                             412213, 64.15117645263672, 1018.9111328125
31, -2060.0133920907974, 4, 25.86745141100255, 564, 412777,                                             412777, 65.01522064208984, 1017.5865478515625
32, -3419.1980876922607, 2, 17.406562407999445, 399, 413176,                                             413176, 63.79188537597656, 1022.9120483398438
33, -1925.7746759653091, 4, 20.608072946000902, 505, 413681,                                             413681, 64.20791625976562, 1015.5171508789062
34, -2803.229465007782, 4, 20.63014406000002, 508, 414189,                                             414189, 64.63788604736328, 1009.2848510742188
35, -4215.39145565033, 4, 25.24359855700095, 560, 414749,                                             414749, 64.76106262207031, 1007.3734130859375
36, -4010.1374855041504, 4, 23.455272035000235, 539, 415288,                                             415288, 64.32243347167969, 1002.265869140625
37, -3769.003237247467, 4, 21.20683200900021, 514, 415802,                                             415802, 64.38975524902344, 997.6728515625
38, -3958.5488665103912, 4, 22.62441440600014, 526, 416328,                                             416328, 64.5049057006836, 993.9522094726562
39, -4221.649404525757, 4, 25.463743505999446, 553, 416881,                                             416881, 63.20936965942383, 996.7437744140625
40, -3938.2839815616608, 4, 20.41302529499808, 502, 417383,                                             417383, 63.13697814941406, 988.3505859375
41, -3849.9689490795135, 4, 21.02293828099937, 515, 417898,                                             417898, 64.7357406616211, 983.9888916015625
42, -4189.657708406448, 4, 25.85376109799836, 566, 418464,                                             418464, 64.89849853515625, 985.196533203125
43, -3922.8168864250183, 4, 22.62169720300153, 528, 418992,                                             418992, 63.04301452636719, 983.6784057617188
44, -3774.7640011310577, 4, 20.595602360997873, 504, 419496,                                             419496, 62.5820198059082, 983.9197387695312
45, -3670.8922865390778, 4, 20.229868196001917, 481, 419977,                                             419977, 61.94871139526367, 981.0494995117188
46, -3972.4080681800842, 4, 21.00769459000003, 511, 420488,                                             420488, 62.824554443359375, 980.7998657226562
47, -4453.561172008514, 4, 26.06714736700087, 565, 421053,                                             421053, 62.36683654785156, 971.304443359375
48, -3898.0952639579773, 4, 21.022795696000685, 513, 421566,                                             421566, 62.482337951660156, 979.267578125
49, -3972.920425891876, 4, 20.988356597998063, 513, 422079,                                             422079, 62.974884033203125, 971.5977172851562
50, -4183.241630077362, 4, 24.236297059997014, 544, 422623,                                             422623, 63.12645721435547, 971.45263671875
51, -4130.609563827515, 4, 23.444984579997254, 539, 423162,                                             423162, 62.09672164916992, 973.342041015625
52, -4018.521101951599, 4, 21.60157572800017, 521, 423683,                                             423683, 62.67323303222656, 970.6539306640625
53, -3986.6154174804688, 4, 21.608000348998758, 511, 424194,                                             424194, 62.30121612548828, 968.0864868164062
54, -4531.488796710968, 4, 27.668539797999983, 577, 424771,                                             424771, 63.37796401977539, 963.9307861328125
55, -3988.8463048934937, 4, 20.79357465599969, 505, 425276,                                             425276, 62.83415603637695, 965.7125244140625
56, -3980.1474390029907, 4, 20.398539629997686, 500, 425776,                                             425776, 62.19780349731445, 957.1943359375
57, -4056.9538655281067, 4, 23.83724571499988, 537, 426313,                                             426313, 62.42279052734375, 949.20361328125
58, -4176.193590164185, 4, 23.44234558699827, 530, 426843,                                             426843, 63.65211486816406, 951.6983032226562
59, -3967.008774280548, 4, 20.434063017997687, 501, 427344,                                             427344, 62.71687698364258, 947.2847290039062
60, -3917.11061668396, 4, 20.594710530000157, 503, 427847,                                             427847, 61.94513702392578, 951.4177856445312
61, -4048.7998781204224, 4, 20.56424596799843, 508, 428355,                                             428355, 61.824485778808594, 946.2890625
62, -4127.464380264282, 4, 21.209395513000345, 515, 428870,                                             428870, 63.454193115234375, 955.5946655273438
63, -4485.229301452637, 4, 26.656916089999868, 566, 429436,                                             429436, 62.22172546386719, 939.9574584960938
64, -3945.791748523712, 4, 20.403937464998307, 499, 429935,                                             429935, 62.02031707763672, 939.3253173828125
65, -4029.1979475021362, 4, 20.4035595130008, 501, 430436,                                             430436, 62.549442291259766, 943.0520629882812
66, -3991.350769519806, 4, 20.818662428999232, 503, 430939,                                             430939, 63.15938186645508, 941.3696899414062
67, -4092.157914161682, 4, 20.64457656200102, 503, 431442,                                             431442, 62.718101501464844, 943.5077514648438
68, -4212.047856330872, 4, 22.424542272998224, 523, 431965,                                             431965, 63.81870651245117, 941.9944458007812
69, -4425.2730894088745, 4, 24.838482930997998, 544, 432509,                                             432509, 62.38101577758789, 938.1475219726562
70, -4109.455008029938, 4, 21.004652872001316, 512, 433021,                                             433021, 63.6277961730957, 951.1323852539062
71, -4068.777639389038, 4, 20.426853756998753, 498, 433519,                                             433519, 62.82364273071289, 944.8202514648438
72, -4570.691575050354, 4, 26.056902338001237, 563, 434082,                                             434082, 62.15702819824219, 946.2518920898438
73, -4087.3780546188354, 4, 21.42121405800208, 508, 434590,                                             434590, 63.647613525390625, 950.0257568359375
74, -4135.027255535126, 4, 20.998547230999975, 510, 435100,                                             435100, 63.450157165527344, 943.0973510742188
75, -4387.569305896759, 4, 23.68038095999873, 538, 435638,                                             435638, 63.42182540893555, 942.0184326171875
76, -4105.153157949448, 4, 25.04383273300118, 553, 436191,                                             436191, 63.88240432739258, 945.0801391601562
77, -3279.7051663398743, 4, 20.593126709001808, 503, 436694,                                             436694, 64.31620788574219, 945.8046264648438
78, -3408.939962863922, 4, 20.629428251999343, 506, 437200,                                             437200, 62.965858459472656, 942.952880859375
79, -2055.2253296375275, 4, 27.671143908002705, 581, 437781,                                             437781, 63.04197311401367, 949.0343017578125
80, -2543.204807281494, 3, 6.972130068999832, 162, 437943,                                             437943, 65.48831176757812, 952.703125
81, -2828.9689157009125, 3, 10.587854052999319, 260, 438203,                                             438203, 64.20477294921875, 954.1795043945312
82, -2467.5387269854546, 3, 6.731773104002059, 162, 438365,                                             438365, 64.52307891845703, 951.3951416015625
83, -2583.5512952804565, 2, 7.377089353998599, 181, 438546,                                             438546, 63.53897476196289, 943.721923828125
84, -2336.680118560791, 2, 3.714953347000119, 85, 438631,                                             438631, 65.42933654785156, 956.2517700195312
85, -2397.7997941970825, 3, 3.3528499210005975, 80, 438711,                                             438711, 62.826805114746094, 944.6328125
86, -2490.462984740734, 3, 6.930274700996961, 161, 438872,                                             438872, 61.7979621887207, 948.4383544921875
87, -2252.1867582798004, 2, 2.752494257001672, 66, 438938,                                             438938, 69.50798034667969, 948.8568115234375
88, 2111.5169121026993, 1, 6.732117581999773, 149, 439087,                                             439087, 64.39511108398438, 948.231201171875
89, -2527.027296423912, 3, 4.5254970229980245, 92, 439179,                                             439179, 64.31462097167969, 958.08056640625
90, -2794.315549850464, 3, 13.224551770999824, 264, 439443,                                             439443, 64.25692749023438, 945.6226196289062
91, -2240.1017060279846, 2, 3.5114927860013267, 69, 439512,                                             439512, 68.60513305664062, 946.9539184570312
92, -2505.2920286655426, 3, 7.544258775000344, 174, 439686,                                             439686, 63.25373077392578, 937.7219848632812
93, -2250.8946126699448, 2, 3.1242695059991092, 72, 439758,                                             439758, 67.77153778076172, 935.1317138671875
94, -2262.039208650589, 2, 3.1168248489993857, 69, 439827,                                             439827, 63.697166442871094, 939.6175537109375
95, -2653.572573661804, 2, 7.9712718190021405, 193, 440020,                                             440020, 64.7959976196289, 944.188232421875
96, -1589.9190922379494, 4, 20.998453965999943, 510, 440530,                                             440530, 64.26020050048828, 946.8688354492188
97, 2148.2333022356033, 1, 4.958443994997651, 116, 440646,                                             440646, 65.85161590576172, 950.7286987304688
98, -2928.0165587067604, 3, 12.774081642997771, 284, 440930,                                             440930, 65.39755249023438, 941.3438720703125
99, -3253.501381278038, 3, 16.40333133600143, 338, 441268,                                             441268, 64.93470764160156, 944.9705810546875
100, 1580.139262676239, 1, 11.58586723299959, 267, 441535,                                             441535, 66.67708587646484, 950.222412109375
101, -1775.726904630661, 4, 20.613918163999188, 499, 442034,                                             442034, 65.93941497802734, 951.9017944335938
102, -2268.867109298706, 2, 2.918884917999094, 66, 442100,                                             442100, 70.07122802734375, 946.51220703125
103, -1594.5485023260117, 4, 20.8066504970011, 501, 442601,                                             442601, 66.01063537597656, 945.6583862304688
104, -1757.4040620326996, 4, 24.65803249899909, 543, 443144,                                             443144, 65.67395782470703, 947.6844482421875
105, -2848.3144928216934, 3, 10.561260665999725, 232, 443376,                                             443376, 65.11962127685547, 949.3548583984375
106, -1940.1945941448212, 4, 20.592800049002108, 500, 443876,                                             443876, 64.62188720703125, 944.9615478515625
107, -3355.134727716446, 4, 20.019121263998386, 492, 444368,                                             444368, 65.3766860961914, 939.3826293945312
108, -3600.229200363159, 4, 21.435709363999194, 513, 444881,                                             444881, 66.11685180664062, 937.1415405273438
109, -3344.542300462723, 4, 20.996659898999496, 504, 445385,                                             445385, 64.98249053955078, 935.020751953125
110, -3331.465287208557, 4, 22.411104013001022, 519, 445904,                                             445904, 64.88897705078125, 937.0818481445312
111, -3705.752456188202, 4, 24.640741215000162, 540, 446444,                                             446444, 65.99999237060547, 937.3016967773438
112, -3172.0522332191467, 4, 20.6025590370009, 499, 446943,                                             446943, 64.67598724365234, 934.2449951171875
113, -3499.168459177017, 4, 20.624755705001007, 500, 447443,                                             447443, 65.29057312011719, 928.0645751953125
114, -3271.13848733902, 4, 21.012609796001925, 504, 447947,                                             447947, 64.46652221679688, 931.8479614257812
115, -3668.776078224182, 4, 26.060058220999053, 555, 448502,                                             448502, 65.38607788085938, 929.3927612304688
116, -3402.2747147083282, 4, 20.434361381998315, 496, 448998,                                             448998, 65.62515258789062, 918.4871215820312
117, -3615.799842119217, 4, 20.42992238500301, 496, 449494,                                             449494, 64.03704833984375, 922.81640625
118, -3384.7661992311478, 4, 20.83809868499884, 507, 450001,                                             450001, 64.85354614257812, 927.6171264648438
119, -3500.7154426574707, 4, 27.273723813999823, 574, 450575,                                             450575, 63.985008239746094, 913.5549926757812
120, -3438.5095427036285, 4, 20.609768381000322, 500, 451075,                                             451075, 62.918331146240234, 910.9908447265625
121, -2990.424038887024, 4, 20.821535719998792, 503, 451578,                                             451578, 63.74176788330078, 909.8172607421875
