episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -3506.655363112688, 2, 4.963853797999036, 114, 200050,                                             200050, 69.85910034179688, 1449.953369140625
2, -9876.389662536792, 4, 28.06282766000004, 568, 200618,                                             200618, 67.08477020263672, 1447.8267822265625
3, 2160.7719539776444, 1, 2.7560158300002513, 53, 200671,                                             200671, 68.01246643066406, 1450.402587890625
4, -2244.1187405586243, 2, 1.9112664149997727, 33, 200704,                                             200704, 64.39568328857422, 1452.556640625
5, -2287.815545465797, 2, 4.536714136000228, 91, 200795,                                             200795, 67.25778198242188, 1445.2965087890625
6, -2219.866048425436, 2, 3.5518427549995977, 86, 200881,                                             200881, 69.22986602783203, 1454.158447265625
7, -2320.6975244805217, 3, 3.1256753009984095, 71, 200952,                                             200952, 65.49746704101562, 1440.717529296875
8, -2463.0591879487038, 2, 3.1230808479995176, 73, 201025,                                             201025, 68.1591796875, 1449.76806640625
9, -2414.7865321338177, 2, 2.1405035789994145, 49, 201074,                                             201074, 70.60804748535156, 1438.464599609375
10, -8281.415494926274, 3, 17.789354151000225, 420, 201494,                                             201494, 68.8790054321289, 1444.228271484375
11, -3563.658855122747, 3, 7.350994870999784, 145, 201639,                                             201639, 69.19615173339844, 1442.4599609375
12, -2074.6221194155514, 2, 3.9642757769997843, 79, 201718,                                             201718, 66.20672607421875, 1445.37890625
13, -2401.448593571782, 2, 2.3616603020000184, 48, 201766,                                             201766, 63.22538375854492, 1439.75390625
14, -2069.584972780198, 2, 3.721428928998648, 68, 201834,                                             201834, 70.7987289428711, 1448.651611328125
15, -1974.1336507797241, 2, 3.529567636000138, 63, 201897,                                             201897, 67.0322036743164, 1454.8343505859375
16, 2598.58224773407, 1, 2.7267964299990126, 52, 201949,                                             201949, 69.5070571899414, 1458.384521484375
17, -2350.525408219546, 2, 3.9255749929998274, 76, 202025,                                             202025, 68.72552490234375, 1447.3231201171875
18, -2103.8382321596146, 2, 3.5237814530009928, 66, 202091,                                             202091, 71.04531860351562, 1459.4029541015625
19, -2037.863287113607, 2, 2.515877673000432, 56, 202147,                                             202147, 67.98175048828125, 1456.6641845703125
20, -2194.3956100195646, 2, 2.3524753100009548, 56, 202203,                                             202203, 68.56537628173828, 1452.3731689453125
21, -2205.9056425243616, 2, 1.7407279159997415, 39, 202242,                                             202242, 71.46548461914062, 1448.1541748046875
22, -2285.077875948511, 2, 3.3225233550001576, 74, 202316,                                             202316, 70.56509399414062, 1455.39599609375
23, -2307.254680737853, 2, 2.319140374998824, 53, 202369,                                             202369, 69.09593963623047, 1454.4166259765625
24, -2421.9890588894486, 2, 2.3453738689986494, 58, 202427,                                             202427, 71.062255859375, 1446.7803955078125
25, -8615.826311835553, 4, 21.216404179000165, 495, 202922,                                             202922, 69.71436309814453, 1449.8084716796875
26, -14586.012634903193, 4, 27.318968453000707, 555, 203477,                                             203477, 69.82039642333984, 1441.5977783203125
27, -13050.13502150774, 4, 20.805620502998863, 486, 203963,                                             203963, 69.64322662353516, 1440.57080078125
28, -14056.619166851044, 4, 22.054628944000797, 502, 204465,                                             204465, 70.35550689697266, 1443.040771484375
29, -14774.798656702042, 4, 26.68364364399895, 548, 205013,                                             205013, 70.06233978271484, 1452.268310546875
30, -12966.514243423939, 4, 20.03068678300042, 477, 205490,                                             205490, 69.52632904052734, 1458.2991943359375
31, -14705.646945238113, 4, 24.035823639998853, 522, 206012,                                             206012, 68.41590118408203, 1468.35888671875
32, -14809.327670097351, 4, 24.667168666999714, 529, 206541,                                             206541, 68.0369873046875, 1475.7569580078125
33, -12649.77063703537, 4, 19.384198495999954, 463, 207004,                                             207004, 67.53532409667969, 1493.7208251953125
34, -12525.51486492157, 4, 26.473709552999935, 541, 207545,                                             207545, 66.74564361572266, 1504.361083984375
35, -2527.105072978884, 4, 22.653585946998646, 506, 208051,                                             208051, 65.86873626708984, 1515.6806640625
36, -3764.549535844475, 2, 9.155987307000032, 218, 208269,                                             208269, 64.10710906982422, 1519.4776611328125
37, -2139.7771028988063, 4, 23.42985712600057, 510, 208779,                                             208779, 64.8747329711914, 1524.607177734375
38, -2581.216747522354, 4, 25.05550501200014, 529, 209308,                                             209308, 64.16157531738281, 1529.399658203125
39, -2039.8865807577968, 4, 19.78721542600033, 466, 209774,                                             209774, 63.98767852783203, 1534.1051025390625
40, -3091.599559989758, 3, 15.240601331999642, 309, 210083,                                             210083, 63.467960357666016, 1537.083251953125
41, -3515.7269452810287, 2, 21.249885447999986, 417, 210500,                                             210500, 63.48522186279297, 1539.654541015625
42, 2501.7425039859954, 1, 1.7148882869987574, 30, 210530,                                             210530, 64.00743865966797, 1542.840087890625
43, -3255.1289328336716, 2, 8.759277866000048, 184, 210714,                                             210714, 64.48751831054688, 1540.9788818359375
44, -2426.5000324817374, 2, 5.355181068998718, 132, 210846,                                             210846, 63.765560150146484, 1544.451416015625
45, -2380.6205448806286, 2, 5.526510408000831, 129, 210975,                                             210975, 63.057762145996094, 1536.8663330078125
46, -2232.439203828573, 2, 4.561297861000639, 111, 211086,                                             211086, 61.533939361572266, 1542.2833251953125
47, -2268.9151583462954, 2, 5.324526200000037, 125, 211211,                                             211211, 63.26095962524414, 1535.541259765625
48, -2429.386211372912, 2, 5.123441350000576, 120, 211331,                                             211331, 62.24714279174805, 1535.5548095703125
49, -2280.578487250954, 2, 4.1531628539996746, 80, 211411,                                             211411, 62.99126434326172, 1535.897216796875
50, -2238.540272488259, 2, 4.76476084100068, 94, 211505,                                             211505, 64.81682586669922, 1541.213134765625
51, -2421.0924168229103, 2, 4.317563843000244, 82, 211587,                                             211587, 59.699493408203125, 1542.8599853515625
52, -2056.2961937896907, 2, 4.128931074999855, 76, 211663,                                             211663, 62.41661834716797, 1539.7412109375
