episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
501, 2298.5879088938236, 1, 3.375636165998003, 85, 278098,                                             296112, 34.7661018371582, 726.988037109375
502, -2122.1356887817383, 2, 1.5077994919993216, 35, 278133,                                             296147, 30.131149291992188, 726.8221435546875
503, -2137.448186516762, 2, 2.3318743359996006, 57, 278190,                                             296204, 33.723873138427734, 725.8930053710938
504, -2871.5749950408936, 2, 5.350672781998583, 138, 278328,                                             296342, 30.745365142822266, 728.20458984375
505, -2178.2665947675705, 2, 2.3364751619956223, 59, 278387,                                             296401, 30.428192138671875, 728.9336547851562
506, -2722.7268323898315, 3, 7.9329557069941075, 213, 278600,                                             296614, 36.90787887573242, 726.809814453125
507, 1831.66095200181, 1, 11.172376016998896, 301, 278901,                                             296915, 32.708683013916016, 725.2374267578125
508, 2157.9255761504173, 1, 5.9340666080024675, 152, 279053,                                             297067, 35.768157958984375, 722.5565795898438
509, -2856.4272125959396, 2, 4.528926646999025, 118, 279171,                                             297185, 34.74418258666992, 718.6826782226562
510, -2216.8647694587708, 2, 2.74329927200597, 70, 279241,                                             297255, 36.036720275878906, 722.8130493164062
511, 1881.5808491110802, 1, 8.978176999997231, 228, 279469,                                             297483, 34.29899978637695, 720.3339233398438
512, -2400.1914280653, 3, 4.564245669003867, 90, 279559,                                             297573, 35.21100616455078, 722.68994140625
513, -2163.1270235180855, 2, 3.115979463997064, 68, 279627,                                             297641, 35.1761589050293, 719.2924194335938
514, -2689.674036860466, 2, 6.5428837110011955, 150, 279777,                                             297791, 33.057701110839844, 722.1536865234375
515, -2260.8944590091705, 3, 4.552772492002987, 106, 279883,                                             297897, 33.50072479248047, 716.7786254882812
516, -2181.4100888967514, 2, 3.1477212229947327, 73, 279956,                                             297970, 31.870525360107422, 716.7529907226562
517, -2272.546223759651, 2, 3.9472056410013465, 91, 280047,                                             298061, 34.62582778930664, 717.9995727539062
518, -2246.678220629692, 2, 3.747956860999693, 83, 280130,                                             298144, 32.606571197509766, 716.6419677734375
519, 2392.479300260544, 1, 1.9378842770020128, 43, 280173,                                             298187, 30.845001220703125, 718.861083984375
