episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
46, -3414.337366402149, 2, 6.367983074999756, 239, 206718,                                             206718, 0.0, 333344.8125
47, -2524.6314041614532, 2, 3.521995310999955, 118, 206836,                                             206836, 0.0, 311785.03125
48, 2414.09538763389, 1, 0.7408923849998246, 30, 206866,                                             206866, 0.0, 343640.0625
49, -3164.2234749644995, 2, 5.323688740999387, 219, 207085,                                             207085, 0.0, 345923.625
50, -3115.157205104828, 2, 3.350680342000487, 136, 207221,                                             207221, 0.0, 368480.84375
51, -2418.1416098177433, 2, 2.9509676259995103, 116, 207337,                                             207337, 0.0, 351909.03125
52, 1905.191107351333, 1, 4.9481009890005225, 213, 207550,                                             207550, 0.0, 311520.0
53, -2602.700825691223, 3, 1.9099969620001502, 73, 207623,                                             207623, 0.0, 328070.40625
54, 1645.7576510608196, 1, 4.525972131999879, 185, 207808,                                             207808, 0.0, 305280.1875
55, -2370.1367354393005, 2, 1.1151649289995476, 32, 207840,                                             207840, 0.0, 386661.78125
56, -2309.1955983564258, 2, 2.952419646000635, 121, 207961,                                             207961, 0.0, 338669.03125
57, -2650.2227880954742, 2, 2.7130039529993155, 102, 208063,                                             208063, 0.0, 335265.03125
58, -2537.288665831089, 2, 2.5132128739996915, 98, 208161,                                             208161, 0.0, 331459.96875
59, -4631.787548304535, 2, 10.770074855999155, 464, 208625,                                             208625, 0.0, 342335.9375
60, -2704.342429500073, 2, 6.129656368000724, 251, 208876,                                             208876, 0.0, 334609.375
61, -3425.8930050097406, 2, 4.80274714799998, 184, 209060,                                             209060, 0.0, 343757.25
62, 2301.6538869142532, 1, 2.110135949999858, 77, 209137,                                             209137, 0.0, 328315.9375
63, -2294.8440618515015, 2, 0.9125328430000081, 30, 209167,                                             209167, 0.0, 364028.9375
64, -2928.9370636940002, 2, 2.149425724000139, 93, 209260,                                             209260, 0.0, 315634.5625
65, -2872.0830447673798, 3, 3.116795144000207, 121, 209381,                                             209381, 0.0, 409878.0625
66, -2503.473518997431, 2, 2.9458072970001012, 126, 209507,                                             209507, 0.0, 390831.34375
67, -3959.2059757709503, 2, 5.95330000299964, 255, 209762,                                             209762, 0.0, 362482.84375
68, -2489.6107419729233, 3, 2.914520137999716, 114, 209876,                                             209876, 0.0, 307245.21875
69, -2739.2429869174957, 2, 2.3123337610004455, 90, 209966,                                             209966, 0.0, 338409.78125
70, 2208.9347296357155, 1, 2.944783856999493, 105, 210071,                                             210071, 0.0, 309703.9375
71, -7115.681621812284, 4, 17.794344021000143, 758, 210829,                                             210829, 0.0, 353609.125
72, -2576.056071281433, 2, 2.5188172269999995, 95, 210924,                                             210924, 0.0, 337147.0
73, -2921.2213228940964, 3, 3.3502109790006216, 133, 211057,                                             211057, 0.0, 378058.90625
74, -2867.285233974457, 2, 2.310420306999731, 89, 211146,                                             211146, 0.0, 307946.375
75, -3357.76602101326, 2, 2.7392574960003913, 115, 211261,                                             211261, 0.0, 279032.5625
76, -4116.814095497131, 2, 5.924051285000132, 239, 211500,                                             211500, 0.0, 318140.84375
77, -2646.402088522911, 2, 3.7212298220001685, 144, 211644,                                             211644, 0.0, 339557.25
78, -3580.5565455928445, 3, 7.768525665999732, 331, 211975,                                             211975, 0.0, 341840.46875
79, -2618.594074189663, 2, 3.5483454380000694, 141, 212116,                                             212116, 0.0, 318821.0
80, -3257.0303042680025, 2, 5.727634912999747, 234, 212350,                                             212350, 0.0, 299819.34375
81, -4093.3778586387634, 2, 8.398539245000393, 357, 212707,                                             212707, 0.0, 356560.03125
82, -2495.6481486856937, 2, 3.3136573780002436, 126, 212833,                                             212833, 0.0, 336240.96875
83, -2365.0946663171053, 2, 3.5520372720002342, 129, 212962,                                             212962, 0.0, 280375.40625
84, -2711.1477706432343, 2, 3.313729680000506, 129, 213091,                                             213091, 0.0, 295434.4375
85, -2408.6367570981383, 2, 3.3239397280003686, 131, 213222,                                             213222, 0.0, 298463.0625
86, -3097.139803186059, 2, 5.129002163000223, 205, 213427,                                             213427, 0.0, 290495.75
87, -2681.0396871566772, 2, 2.345610757999566, 96, 213523,                                             213523, 0.0, 259154.765625
88, -2829.496302008629, 2, 2.9465010029998666, 121, 213644,                                             213644, 0.0, 276635.90625
89, -2273.0661359988153, 2, 3.318064709000282, 129, 213773,                                             213773, 0.0, 261001.328125
90, -2590.1251718997955, 2, 2.519213072000639, 97, 213870,                                             213870, 0.0, 309984.78125
91, -3073.966492176056, 2, 2.566356459000417, 109, 213979,                                             213979, 0.0, 275491.53125
92, -3136.1479642391205, 3, 3.314420649000567, 127, 214106,                                             214106, 0.0, 280860.1875
93, -2734.7322664260864, 2, 2.956608307999886, 107, 214213,                                             214213, 0.0, 292097.75
94, -2738.3581174612045, 2, 3.513144470000043, 136, 214349,                                             214349, 0.0, 275507.6875
95, 1552.1794332908466, 1, 6.360157396999966, 267, 214616,                                             214616, 0.0, 299452.53125
96, -2524.1728506088257, 2, 1.3111376550004934, 45, 214661,                                             214661, 0.0, 238411.109375
97, -2635.1363546848297, 2, 2.5482843460004005, 100, 214761,                                             214761, 0.0, 274284.75
98, -3194.545643784106, 2, 4.316192650999255, 171, 214932,                                             214932, 0.0, 321913.78125
99, -2517.3838743567467, 3, 3.349619457000699, 137, 215069,                                             215069, 0.0, 283927.21875
100, -2741.6768897771835, 2, 2.940837893999742, 123, 215192,                                             215192, 0.0, 254721.296875
101, -2330.7948920726776, 2, 3.1791883200003213, 122, 215314,                                             215314, 0.0, 252778.65625
102, -2390.4598378539085, 2, 2.914884196999992, 115, 215429,                                             215429, 0.0, 282642.96875
103, 2428.4345921433996, 1, 0.7367051849996642, 30, 215459,                                             215459, 0.0, 249818.53125
104, -2301.72083568573, 2, 2.71424746699995, 103, 215562,                                             215562, 0.0, 275880.125
105, -2999.4071321487427, 2, 2.958716699999968, 125, 215687,                                             215687, 0.0, 277446.84375
106, -2196.185909960419, 2, 2.548263379000673, 86, 215773,                                             215773, 0.0, 254548.5625
107, -5901.307227134705, 2, 13.37390900399987, 567, 216340,                                             216340, 0.0, 255026.171875
108, -2544.4765117168427, 2, 2.9196197680003024, 111, 216451,                                             216451, 0.0, 233466.21875
109, -2957.188539981842, 3, 3.1237486629997875, 125, 216576,                                             216576, 0.0, 266112.6875
110, -2552.594683110714, 2, 3.3483815890003825, 139, 216715,                                             216715, 0.0, 239528.453125
111, -3302.6421017050743, 2, 5.544885117999911, 221, 216936,                                             216936, 0.0, 232000.421875
112, -2571.864869952202, 2, 2.9149802629999613, 109, 217045,                                             217045, 0.0, 257954.703125
113, -2498.3806476593018, 2, 2.3136319039995215, 91, 217136,                                             217136, 0.0, 237352.375
114, -3912.080626487732, 2, 7.538057386999753, 314, 217450,                                             217450, 0.0, 218793.453125
115, -2513.924582898617, 2, 3.120596642000237, 121, 217571,                                             217571, 0.0, 219002.609375
116, -2577.008178010583, 2, 2.1130060680006864, 83, 217654,                                             217654, 0.0, 197081.5
117, -2492.538498580456, 3, 2.9433360779994473, 125, 217779,                                             217779, 0.0, 201673.28125
118, -3192.639828681946, 3, 3.3118394299999636, 126, 217905,                                             217905, 0.0, 222625.578125
119, -2374.7673641443253, 3, 3.730699652000112, 129, 218034,                                             218034, 0.0, 208009.875
120, -3066.9112100601196, 3, 3.769544228999621, 126, 218160,                                             218160, 0.0, 242816.4375
121, -3294.846362352371, 2, 5.355420355000206, 196, 218356,                                             218356, 0.0, 227438.8125
122, -2468.8710744567215, 2, 4.726371734999702, 165, 218521,                                             218521, 0.0, 208887.15625
123, -2723.7847967743874, 2, 3.960106622999774, 151, 218672,                                             218672, 0.0, 234522.390625
124, -2389.3417693451047, 2, 3.11249295899961, 123, 218795,                                             218795, 0.0, 249562.625
125, -2485.765161573887, 2, 3.350671618999513, 135, 218930,                                             218930, 0.0, 224525.578125
126, -2474.108263731003, 2, 2.7115806120000343, 101, 219031,                                             219031, 0.0, 238902.15625
127, -3544.2032873630524, 2, 3.5406233250005243, 149, 219180,                                             219180, 0.0, 217159.5
128, -3246.907396823168, 2, 5.354586577999726, 226, 219406,                                             219406, 0.0, 234526.625
129, -2319.9280451033264, 2, 2.9090143800003716, 116, 219522,                                             219522, 0.0, 218152.234375
130, -2673.0250005722046, 2, 2.745768918000067, 111, 219633,                                             219633, 0.0, 231016.8125
131, -2680.1549282073975, 3, 3.1235438429994247, 120, 219753,                                             219753, 0.0, 199757.265625
132, 2413.0612105741166, 1, 0.9089697849994991, 30, 219783,                                             219783, 0.0, 234622.515625
133, -2197.5975426733494, 2, 1.9136270829994828, 68, 219851,                                             219851, 0.0, 226540.6875
134, -3258.6449208259583, 2, 3.5188115519995335, 139, 219990,                                             219990, 0.0, 241921.03125
135, -2890.470556497574, 2, 4.151196331000392, 172, 220162,                                             220162, 0.0, 230678.203125
136, -197.83858876675367, 1, 11.540308066999387, 477, 220639,                                             220639, 0.0, 214609.953125
137, -2988.988091945648, 2, 2.5160680249991856, 97, 220736,                                             220736, 0.0, 210832.0
138, -2883.06120865047, 2, 5.758060518000093, 243, 220979,                                             220979, 0.0, 240750.890625
139, -6023.1637484598905, 2, 15.36704026499956, 643, 221622,                                             221622, 0.0, 194370.828125
140, -2401.9096882268786, 5, 3.9286754539998583, 156, 221778,                                             221778, 0.0, 187883.6875
141, -2810.397697210312, 3, 2.954773020000175, 111, 221889,                                             221889, 0.0, 196008.734375
142, -2618.890996158123, 2, 3.3188320600002044, 132, 222021,                                             222021, 0.0, 187223.03125
143, -1260.4487079456449, 1, 16.001849787000538, 674, 222695,                                             222695, 0.0, 189223.1875
144, -3126.541139602661, 2, 2.7109755020001103, 106, 222801,                                             222801, 0.0, 226841.671875
145, -3609.019410252571, 2, 7.532479804999639, 308, 223109,                                             223109, 0.0, 201952.734375
146, -3391.62173140049, 2, 4.746761145999699, 198, 223307,                                             223307, 0.0, 189958.09375
147, 2248.7233159542084, 1, 2.5103414120003436, 93, 223400,                                             223400, 0.0, 170557.921875
148, -2134.4051398411393, 5, 0.7354126240006735, 30, 223430,                                             223430, 0.0, 216375.9375
149, -6027.200536698103, 3, 15.163886530000127, 640, 224070,                                             224070, 0.0, 184200.25
150, -2678.10285115242, 3, 3.1198583290006354, 122, 224192,                                             224192, 0.0, 183016.21875
151, -2897.547047972679, 3, 3.579786919000071, 149, 224341,                                             224341, 0.0, 175072.421875
152, -2314.304756462574, 3, 3.315672953000103, 125, 224466,                                             224466, 0.0, 153983.4375
153, -2678.7054923176765, 2, 3.549042759999793, 127, 224593,                                             224593, 0.0, 166119.578125
154, -2864.693822622299, 3, 3.108377477000431, 121, 224714,                                             224714, 0.0, 182294.484375
155, -3913.1841756403446, 3, 9.578415187000246, 407, 225121,                                             225121, 0.0, 169373.015625
156, -4913.861254895106, 3, 12.758323684000061, 532, 225653,                                             225653, 0.0, 167541.890625
157, -2797.4299726635218, 2, 4.72975626599964, 169, 225822,                                             225822, 0.0, 161694.125
158, -2769.454860687256, 3, 3.762508725000771, 138, 225960,                                             225960, 0.0, 166791.703125
159, -2604.9941706359386, 3, 4.521570272000645, 162, 226122,                                             226122, 0.0, 158529.34375
160, -3308.414568901062, 2, 4.15586095100025, 153, 226275,                                             226275, 0.0, 137314.875
161, -4596.62505402416, 2, 11.932362687000023, 476, 226751,                                             226751, 0.0, 151180.59375
162, -4934.545938912779, 3, 9.361095808000755, 395, 227146,                                             227146, 0.0, 150758.0
163, -6021.066558778286, 3, 12.358370769999965, 520, 227666,                                             227666, 0.0, 149995.546875
164, 2402.2387992069125, 1, 1.1097121370003151, 30, 227696,                                             227696, 0.0, 139017.296875
165, -2237.768887406215, 2, 2.520819647999815, 94, 227790,                                             227790, 0.0, 151846.734375
166, -2398.536187559366, 3, 3.524236774000201, 133, 227923,                                             227923, 0.0, 146570.03125
167, -2823.2055988311768, 2, 2.5499324189995605, 103, 228026,                                             228026, 0.0, 139789.671875
168, -2358.0037390440702, 2, 2.3461075220002385, 98, 228124,                                             228124, 0.0, 131863.34375
169, -2577.4976460933685, 3, 3.714630493999721, 142, 228266,                                             228266, 0.0, 133510.078125
170, -2297.7164071127772, 3, 2.737194692999765, 114, 228380,                                             228380, 0.0, 145593.53125
171, -2383.6950690299273, 2, 3.318394730000364, 134, 228514,                                             228514, 0.0, 136875.953125
172, -3561.451354444027, 3, 7.7380724679997, 314, 228828,                                             228828, 0.0, 152489.109375
173, -4185.489503502846, 2, 7.333228474999487, 303, 229131,                                             229131, 0.0, 142530.890625
174, -3089.7137900665402, 2, 4.925365975999739, 198, 229329,                                             229329, 0.0, 155612.15625
175, -3077.51180934906, 2, 3.3449257880001824, 137, 229466,                                             229466, 0.0, 137467.03125
176, -2937.535621404648, 2, 3.310365596000338, 129, 229595,                                             229595, 0.0, 146898.640625
177, -5321.515632450581, 3, 12.550037975999658, 520, 230115,                                             230115, 0.0, 147620.140625
178, -2547.8930690288544, 2, 2.3376087610004106, 97, 230212,                                             230212, 0.0, 151605.109375
179, -2411.845341257751, 2, 3.5185344579995217, 138, 230350,                                             230350, 0.0, 141321.203125
180, -2695.532096862793, 2, 3.3185673649995806, 130, 230480,                                             230480, 0.0, 147602.65625
181, -2914.086580514908, 2, 3.9436603799995282, 155, 230635,                                             230635, 0.0, 147696.984375
182, -3237.4772839546204, 2, 3.717942205000327, 143, 230778,                                             230778, 0.0, 126897.8359375
183, -3469.514660999179, 2, 6.155436295000072, 252, 231030,                                             231030, 0.0, 137664.4375
184, -3688.7813449278474, 3, 9.739855825999257, 405, 231435,                                             231435, 0.0, 140908.65625
185, -2456.5627157986164, 2, 3.1219788890002746, 123, 231558,                                             231558, 0.0, 154718.375
186, -2726.7258274555206, 3, 3.1521267409998472, 130, 231688,                                             231688, 0.0, 139640.546875
187, -3098.462370276451, 2, 4.921316251000462, 200, 231888,                                             231888, 0.0, 142012.765625
188, -2404.918169736862, 2, 2.5153569490003065, 92, 231980,                                             231980, 0.0, 168841.265625
189, -2840.4292983412743, 2, 3.721160121000139, 147, 232127,                                             232127, 0.0, 143107.203125
190, -3244.6972403526306, 2, 3.9574601450003684, 142, 232269,                                             232269, 0.0, 145313.703125
191, -2488.014963746071, 2, 3.5072409929998685, 137, 232406,                                             232406, 0.0, 146648.703125
192, 2412.3106758259237, 1, 0.7384399779994055, 30, 232436,                                             232436, 0.0, 127734.046875
193, -6202.913140482269, 2, 16.580644028999814, 668, 233104,                                             233104, 0.0, 140802.6875
194, -4000.0796919465065, 2, 9.362972307000746, 340, 233444,                                             233444, 0.0, 125217.3046875
195, -3974.983433008194, 2, 6.134916627000166, 219, 233663,                                             233663, 0.0, 140779.75
196, -2520.0953265428543, 2, 3.7543869129995073, 144, 233807,                                             233807, 0.0, 141097.890625
197, -2425.3615192379802, 2, 3.31520228699992, 128, 233935,                                             233935, 0.0, 133659.9375
198, -2331.0858058929443, 2, 2.3423996820001776, 95, 234030,                                             234030, 0.0, 122020.4296875
199, -2408.9982279762626, 2, 2.311486106999837, 89, 234119,                                             234119, 0.0, 134574.21875
200, -6274.879014134407, 2, 13.760800039999594, 574, 234693,                                             234693, 0.0, 127203.4453125
201, -3573.8461809158325, 2, 3.995985397000368, 165, 234858,                                             234858, 0.0, 116701.796875
202, -3375.718099117279, 3, 3.5187619830003314, 138, 234996,                                             234996, 0.0, 114456.046875
203, -2416.72099211812, 2, 3.3207191110004715, 129, 235125,                                             235125, 0.0, 124485.46875
204, -2524.8565530776978, 3, 3.3208746310001516, 133, 235258,                                             235258, 0.0, 118521.90625
205, -2657.2011344730854, 2, 2.9441748369999914, 124, 235382,                                             235382, 0.0, 123129.5
206, -2360.229753151536, 2, 2.911172801000248, 111, 235493,                                             235493, 0.0, 109190.25
207, -2844.8708023428917, 2, 3.9237925810002707, 157, 235650,                                             235650, 0.0, 114765.4921875
208, -7690.638881802559, 4, 18.576541110000107, 780, 236430,                                             236430, 0.0, 119037.1875
209, 2444.4665138451383, 1, 1.5121403109997118, 53, 236483,                                             236483, 0.0, 128281.890625
210, -2172.9273374676704, 2, 1.3105729669996435, 43, 236526,                                             236526, 0.0, 111559.8125
211, -2557.126379966736, 2, 3.3316237959998034, 138, 236664,                                             236664, 0.0, 128913.8125
212, -2692.9185942411423, 2, 3.313245769999412, 126, 236790,                                             236790, 0.0, 114728.515625
213, -2456.2287833988667, 2, 2.747193318000427, 109, 236899,                                             236899, 0.0, 107756.421875
214, -2334.334733892232, 2, 2.3111703289996512, 90, 236989,                                             236989, 0.0, 122931.8203125
215, 2151.1807630062103, 1, 2.9182603090002885, 108, 237097,                                             237097, 0.0, 115641.3046875
216, -3330.5992458611727, 2, 6.328260743000101, 260, 237357,                                             237357, 0.0, 115378.3984375
217, -3131.917917728424, 2, 3.142514406999908, 130, 237487,                                             237487, 0.0, 112854.71875
218, -2888.8398890532553, 3, 3.117348535000019, 123, 237610,                                             237610, 0.0, 128730.0
219, -2952.4063758850098, 3, 2.7185143899996547, 107, 237717,                                             237717, 0.0, 121905.0390625
220, -3573.5632056593895, 2, 4.945997521999743, 207, 237924,                                             237924, 0.0, 116960.2578125
221, -2603.911729991436, 2, 3.5036385949997566, 136, 238060,                                             238060, 0.0, 108622.5859375
222, -5093.206458687782, 2, 11.344514118000006, 473, 238533,                                             238533, 0.0, 125070.3515625
223, -2197.390760228038, 2, 2.140022358999886, 87, 238620,                                             238620, 0.0, 123395.90625
224, -2413.946923136711, 2, 3.1155665369997223, 123, 238743,                                             238743, 0.0, 127554.7578125
225, 2021.8478580266237, 1, 2.9154566690003776, 109, 238852,                                             238852, 0.0, 124114.578125
226, -3974.777658224106, 2, 7.167498846999479, 299, 239151,                                             239151, 0.0, 122672.8046875
227, -2680.131073951721, 2, 3.5196942230004424, 134, 239285,                                             239285, 0.0, 123800.625
228, -2750.1869472265244, 3, 3.3516151000003447, 135, 239420,                                             239420, 0.0, 113577.359375
229, -2603.787063986063, 2, 3.513418807000562, 140, 239560,                                             239560, 0.0, 114320.5078125
230, -2745.135070681572, 2, 3.547638542999266, 144, 239704,                                             239704, 0.0, 110654.953125
231, -2302.236633852124, 2, 2.3066960679998374, 87, 239791,                                             239791, 0.0, 124849.03125
232, -2806.399979144335, 5, 3.959241982999629, 161, 239952,                                             239952, 0.0, 113370.9453125
233, -2695.632511138916, 2, 3.1457616059997235, 130, 240082,                                             240082, 0.0, 119013.5234375
234, -2809.2080319598317, 3, 3.7217879840000023, 140, 240222,                                             240222, 0.0, 115867.46875
235, -2531.858294248581, 2, 2.346226558000126, 95, 240317,                                             240317, 0.0, 113302.4140625
236, -2631.1697421073914, 2, 1.905988671999694, 68, 240385,                                             240385, 0.0, 126004.6171875
237, -2505.6078634262085, 2, 2.3454282069997134, 96, 240481,                                             240481, 0.0, 116562.6015625
238, -3227.462417334318, 2, 5.158192363000126, 216, 240697,                                             240697, 0.0, 120328.4453125
239, -2632.2335176467896, 2, 3.1171708640004, 124, 240821,                                             240821, 0.0, 109736.578125
240, -2434.0475645065308, 2, 2.946601823000492, 123, 240944,                                             240944, 0.0, 108141.7421875
241, 2158.99361371994, 1, 2.312860641000043, 94, 241038,                                             241038, 0.0, 119623.9453125
242, -2806.83699798584, 2, 1.1059732499998063, 35, 241073,                                             241073, 0.0, 105229.8125
243, -4133.279544740915, 3, 9.947354486000222, 408, 241481,                                             241481, 0.0, 116733.3828125
244, -6336.0773558635265, 2, 17.791719690999344, 701, 242182,                                             242182, 0.0, 113669.7265625
245, -4895.673170472495, 2, 14.986890013999982, 555, 242737,                                             242737, 0.0, 114437.28125
246, -2570.171216607094, 2, 3.1209454859999823, 123, 242860,                                             242860, 0.0, 95379.7890625
247, -3377.037582397461, 2, 2.7362925649995304, 113, 242973,                                             242973, 0.0, 108020.4453125
248, -5240.338554933667, 2, 14.56160823099981, 606, 243579,                                             243579, 0.0, 108423.2578125
249, -2520.8919920921326, 2, 2.953939132999949, 117, 243696,                                             243696, 0.0, 115441.5078125
250, -2441.837567269802, 3, 3.1172152899998764, 119, 243815,                                             243815, 0.0, 114392.5546875
251, -2473.0162667632103, 2, 2.760595683000247, 110, 243925,                                             243925, 0.0, 103655.6796875
252, -3119.2955980300903, 2, 3.1122922820004533, 124, 244049,                                             244049, 0.0, 101460.9765625
253, -4102.430512279272, 2, 6.155930896000427, 258, 244307,                                             244307, 0.0, 107453.640625
254, -2636.0727711468935, 3, 3.1134768510000868, 119, 244426,                                             244426, 0.0, 113713.4140625
255, -5191.552491426468, 2, 8.76929097700031, 368, 244794,                                             244794, 0.0, 110548.453125
256, -2443.2604434862733, 3, 3.116785217999677, 119, 244913,                                             244913, 0.0, 117339.3203125
257, -2774.2758145332336, 2, 2.9561702569999397, 121, 245034,                                             245034, 0.0, 119442.0078125
258, -3134.1252680420876, 2, 6.722690531999433, 273, 245307,                                             245307, 0.0, 106305.6015625
259, -2728.8790340423584, 2, 2.5411192689998643, 100, 245407,                                             245407, 0.0, 122879.140625
260, -2832.107494056225, 2, 3.918888594999771, 148, 245555,                                             245555, 0.0, 114861.3359375
261, -3849.939083337784, 2, 6.513540042000386, 267, 245822,                                             245822, 0.0, 108393.75
262, 2362.9235220886767, 1, 1.712051390999477, 58, 245880,                                             245880, 0.0, 114479.90625
263, -2313.2731305360794, 2, 1.9499128560000827, 60, 245940,                                             245940, 0.0, 97637.296875
264, -3046.165002197027, 2, 2.7384426950002307, 108, 246048,                                             246048, 0.0, 102765.1953125
265, -3739.1990431547165, 3, 7.539336429000286, 307, 246355,                                             246355, 0.0, 104355.5390625
266, -2608.692822098732, 3, 3.35652942500019, 137, 246492,                                             246492, 0.0, 105344.265625
267, 2343.1853108406067, 1, 0.9006439739996495, 30, 246522,                                             246522, 0.0, 132425.703125
268, -3004.356050014496, 2, 3.9528782799998226, 161, 246683,                                             246683, 0.0, 109355.4375
269, -2388.4849096238613, 3, 3.1150449549995756, 122, 246805,                                             246805, 0.0, 101067.4765625
270, -2879.67471909523, 3, 3.7538329650005835, 151, 246956,                                             246956, 0.0, 100509.5546875
271, 2330.202253341675, 1, 1.078502087999368, 30, 246986,                                             246986, 0.0, 119499.03125
272, -2210.201045870781, 3, 1.715332046000185, 64, 247050,                                             247050, 0.0, 101175.5859375
273, -5225.1368154883385, 3, 13.967105957000058, 579, 247629,                                             247629, 0.0, 104259.9609375
274, -2729.66788572073, 2, 3.7233152850003535, 150, 247779,                                             247779, 0.0, 108915.5859375
275, -3157.480019569397, 2, 3.9263761659995, 154, 247933,                                             247933, 0.0, 87717.734375
276, -3581.096146583557, 2, 7.535446300000331, 306, 248239,                                             248239, 0.0, 104000.6640625
277, 2258.8120852559805, 1, 2.141264322999632, 91, 248330,                                             248330, 0.0, 104275.59375
278, -2386.4319189190865, 5, 1.1070480919997863, 37, 248367,                                             248367, 0.0, 85813.953125
279, -2553.3202135562897, 3, 3.319751608999468, 128, 248495,                                             248495, 0.0, 85311.0
280, -4474.0005024671555, 2, 9.147173020000082, 373, 248868,                                             248868, 0.0, 102019.546875
281, -3297.600966334343, 2, 4.927550227000211, 208, 249076,                                             249076, 0.0, 104806.640625
282, -2494.868525505066, 2, 2.5112020930000654, 90, 249166,                                             249166, 0.0, 87328.953125
283, -2866.51231443882, 3, 3.9215104719996816, 152, 249318,                                             249318, 0.0, 93692.53125
284, 2405.2228968441486, 1, 0.7414040040002874, 30, 249348,                                             249348, 0.0, 78024.40625
