episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
48, -2114.6861319988966, 2, 2.1103658270003507, 84, 206959,                                             206959, 0.0, 127247.3359375
49, -2384.6880112588406, 3, 2.5480892949999543, 108, 207067,                                             207067, 0.0, 123121.265625
50, -1941.3169282600284, 3, 3.3151529549941188, 132, 207199,                                             207199, 0.0, 136584.9375
51, 2335.322089910507, 1, 0.9450620370043907, 30, 207229,                                             207229, 0.0, 114302.2109375
52, -2615.048853529617, 2, 2.514128613998764, 95, 207324,                                             207324, 0.0, 130185.640625
53, -2347.7652019672096, 3, 2.5466607439884683, 107, 207431,                                             207431, 0.0, 113917.2578125
54, -2301.1982226222754, 2, 3.5191119400114985, 121, 207552,                                             207552, 0.0, 114984.328125
55, -2191.942049327772, 2, 7.181347149002249, 255, 207807,                                             207807, 0.0, 120651.4765625
56, -2715.906724102795, 2, 4.32961689500371, 156, 207963,                                             207963, 0.0, 112102.65625
57, -2409.7245403362904, 3, 3.5695307190035237, 134, 208097,                                             208097, 0.0, 119005.984375
58, -2512.7011765376665, 2, 4.359441811000579, 158, 208255,                                             208255, 0.0, 141512.90625
59, -2353.1738188117743, 3, 4.733635276003042, 166, 208421,                                             208421, 0.0, 114764.5078125
60, -2179.207458049059, 2, 3.9404264399927342, 140, 208561,                                             208561, 0.0, 125841.65625
61, -2142.8601945214905, 2, 3.286354869007482, 120, 208681,                                             208681, 0.0, 132977.03125
62, -2607.065492018126, 2, 3.9215522980084643, 141, 208822,                                             208822, 0.0, 101678.0390625
63, -3528.9285557344556, 2, 3.7584367410017876, 142, 208964,                                             208964, 0.0, 130291.109375
64, -2972.7121383119375, 3, 4.120175617004861, 168, 209132,                                             209132, 0.0, 108659.1875
65, -2382.2946564033628, 2, 3.1476514029927785, 129, 209261,                                             209261, 0.0, 115963.03125
66, -2032.8159227857832, 2, 3.1136277670011623, 121, 209382,                                             209382, 0.0, 108193.2265625
67, -2248.30410769023, 3, 2.942483385995729, 123, 209505,                                             209505, 0.0, 122791.8515625
68, -2241.6682551694103, 2, 3.514772078007809, 136, 209641,                                             209641, 0.0, 125713.3984375
69, -2875.452982582152, 3, 2.919986880995566, 117, 209758,                                             209758, 0.0, 126582.9140625
70, -3058.906904792413, 2, 5.525272764003603, 233, 209991,                                             209991, 0.0, 114679.03125
71, -2969.397608458996, 2, 3.1684838110086275, 123, 210114,                                             210114, 0.0, 104983.671875
72, -2159.5934022367, 2, 4.936924838999403, 177, 210291,                                             210291, 0.0, 105623.6484375
73, -3368.0689378008246, 2, 4.331096845999127, 150, 210441,                                             210441, 0.0, 108075.59375
74, -3119.170918758493, 2, 4.966230795995216, 175, 210616,                                             210616, 0.0, 106893.4765625
75, -2258.696590426378, 2, 4.729984559002332, 161, 210777,                                             210777, 0.0, 106125.75
76, -2555.196223727893, 2, 4.5594539220037404, 168, 210945,                                             210945, 0.0, 120582.90625
77, -3052.6033183708787, 3, 4.136895022005774, 147, 211092,                                             211092, 0.0, 112135.796875
78, -2487.80216050148, 3, 4.930421714991098, 171, 211263,                                             211263, 0.0, 210260.671875
79, 2438.1249639987946, 1, 1.737406269996427, 57, 211320,                                             211320, 0.0, 102133.28125
