episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -2398.3633757829666, 3, 3.5435521409999637, 86, 200078,                                             200078, 49.73741912841797, 1322.841796875
2, 2412.5693655610085, 1, 1.6303235220002534, 36, 200114,                                             200114, 50.64601135253906, 1315.303955078125
3, -2359.49471282959, 2, 3.3250256800019997, 76, 200190,                                             200190, 52.296348571777344, 1319.00634765625
4, -2577.185566186905, 2, 6.776964794000378, 166, 200356,                                             200356, 52.28915786743164, 1318.031005859375
5, -2236.6711831092834, 2, 2.5543202339977142, 53, 200409,                                             200409, 52.38521194458008, 1328.3524169921875
6, -2215.2053463459015, 2, 2.1140143720003834, 41, 200450,                                             200450, 47.78565216064453, 1304.0198974609375
7, -3190.452020406723, 2, 16.815800966000097, 355, 200805,                                             200805, 50.914249420166016, 1318.4420166015625
8, -4096.573778629303, 2, 20.613871405999816, 480, 201285,                                             201285, 50.96026611328125, 1318.0167236328125
9, -3730.0049302577972, 2, 17.787918183999864, 451, 201736,                                             201736, 52.11370086669922, 1315.4603271484375
10, -2443.7462434768677, 2, 4.728237415998592, 115, 201851,                                             201851, 53.831581115722656, 1311.0269775390625
11, 2397.771704554558, 1, 1.5908432159994845, 38, 201889,                                             201889, 51.185794830322266, 1314.168701171875
12, -2460.3721227645874, 2, 1.5112812190018303, 30, 201919,                                             201919, 54.623905181884766, 1306.8948974609375
13, -2148.929971933365, 2, 2.144880292999005, 35, 201954,                                             201954, 53.37195587158203, 1314.6954345703125
14, -2803.9290800094604, 2, 10.407048065997515, 209, 202163,                                             202163, 50.363861083984375, 1316.141845703125
15, -1919.9900530576706, 4, 25.66154770999856, 573, 202736,                                             202736, 51.693458557128906, 1319.01025390625
16, -3650.1155078411102, 4, 19.998126760998275, 512, 203248,                                             203248, 50.655479431152344, 1304.5296630859375
17, -4361.8182854652405, 4, 25.655644190999737, 571, 203819,                                             203819, 51.40102005004883, 1301.3370361328125
18, -4059.2041285037994, 4, 25.842654465999658, 579, 204398,                                             204398, 51.05306625366211, 1295.5576171875
19, -2250.5497856140137, 2, 1.3506358420017932, 35, 204433,                                             204433, 56.25629425048828, 1285.544677734375
20, -3802.322791337967, 4, 20.20058797999809, 516, 204949,                                             204949, 51.88173294067383, 1289.326416015625
21, -4165.142165660858, 4, 26.155701927000337, 579, 205528,                                             205528, 50.225799560546875, 1289.60498046875
22, -4330.99050283432, 2, 13.774769477000518, 296, 205824,                                             205824, 51.15709686279297, 1287.8134765625
23, -3745.7002651691437, 4, 20.219694980001805, 515, 206339,                                             206339, 50.538002014160156, 1284.2811279296875
24, -4133.367507457733, 4, 23.677501031997963, 552, 206891,                                             206891, 50.35602951049805, 1284.991455078125
25, -4520.803516387939, 4, 27.451198651000595, 594, 207485,                                             207485, 50.72727584838867, 1288.63427734375
26, -3666.1413476467133, 4, 19.59674552100114, 506, 207991,                                             207991, 52.18510437011719, 1290.248291015625
27, -4155.226036310196, 4, 25.070890790000703, 568, 208559,                                             208559, 50.956565856933594, 1287.6080322265625
28, -4218.093811035156, 4, 25.68416418000197, 575, 209134,                                             209134, 51.05588150024414, 1286.900146484375
29, -3769.962188720703, 4, 20.195320470000297, 516, 209650,                                             209650, 51.385807037353516, 1288.8824462890625
30, -4327.286960601807, 4, 26.06442221999896, 577, 210227,                                             210227, 50.79161834716797, 1284.5360107421875
31, -4081.3899648189545, 4, 24.873833983001532, 555, 210782,                                             210782, 51.083984375, 1283.20556640625
32, -4980.425916671753, 2, 11.784178740999778, 303, 211085,                                             211085, 51.801788330078125, 1284.5753173828125
33, -4204.752948522568, 4, 23.68307275299958, 555, 211640,                                             211640, 52.059814453125, 1290.404541015625
34, -4337.6220717430115, 4, 27.65885084600086, 591, 212231,                                             212231, 54.030738830566406, 1284.185791015625
