episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
177, -2143.4460681676865, 2, 2.7580518249997112, 56, 257781,                                             257781, 54.70351791381836, 1193.2791748046875
178, -2410.4899179935455, 2, 4.941494229000455, 85, 257866,                                             257866, 55.74589920043945, 1193.328125
179, -2218.8739330768585, 2, 3.3648584919992572, 62, 257928,                                             257928, 57.91251754760742, 1188.811279296875
180, -2236.648863554001, 2, 3.1161749600014446, 57, 257985,                                             257985, 57.890018463134766, 1184.6705322265625
181, -2205.296458005905, 2, 2.688505129999612, 52, 258037,                                             258037, 54.158958435058594, 1187.697998046875
182, -2291.6169114112854, 2, 4.738433507998707, 86, 258123,                                             258123, 56.587196350097656, 1184.827392578125
183, -2223.462637901306, 2, 3.3747223499995016, 62, 258185,                                             258185, 54.726627349853516, 1184.897216796875
184, -2646.1815309524536, 2, 11.16287401399859, 227, 258412,                                             258412, 55.308467864990234, 1181.462158203125
185, -2096.124669075012, 2, 2.324669603000075, 51, 258463,                                             258463, 58.0133171081543, 1182.869384765625
186, -2889.4829329252243, 2, 9.577589477999936, 227, 258690,                                             258690, 56.531410217285156, 1174.7198486328125
187, 2455.5100395679474, 1, 1.5253281839995907, 35, 258725,                                             258725, 57.13401412963867, 1170.564453125
188, 2226.7958019971848, 1, 5.524233657999503, 134, 258859,                                             258859, 54.901973724365234, 1177.289794921875
189, -2196.1463854312897, 3, 1.5123613509986171, 31, 258890,                                             258890, 50.929744720458984, 1174.68798828125
190, -2305.5562148094177, 2, 2.7489247459998296, 69, 258959,                                             258959, 58.79037857055664, 1167.98095703125
191, -2223.1494396924973, 2, 3.0950259840010403, 69, 259028,                                             259028, 53.91656494140625, 1165.4864501953125
192, -2125.2830725312233, 2, 1.9555026849993737, 49, 259077,                                             259077, 55.709835052490234, 1156.3758544921875
193, -2178.144613146782, 2, 2.5162673159993574, 59, 259136,                                             259136, 56.22829818725586, 1171.9676513671875
194, -2164.673421561718, 2, 2.5466503940006078, 51, 259187,                                             259187, 56.917335510253906, 1164.2332763671875
195, -2219.015378475189, 2, 2.306472341000699, 51, 259238,                                             259238, 56.583106994628906, 1163.8372802734375
196, -2236.9802622795105, 2, 2.339883706999899, 56, 259294,                                             259294, 57.541385650634766, 1165.959716796875
197, -2187.089151740074, 2, 3.315559546001168, 65, 259359,                                             259359, 54.612274169921875, 1166.9129638671875
198, -2191.8530918359756, 2, 2.7520264419999876, 57, 259416,                                             259416, 56.40777587890625, 1164.09375
199, -2173.197477698326, 2, 3.152968950000286, 56, 259472,                                             259472, 55.910343170166016, 1164.603759765625
200, -2395.7469985485077, 2, 3.7470389240006625, 78, 259550,                                             259550, 63.57897186279297, 1162.076171875
201, -2300.822067260742, 2, 2.723386458999812, 53, 259603,                                             259603, 54.47079086303711, 1155.6187744140625
202, -2330.455766916275, 2, 4.5452143189995695, 92, 259695,                                             259695, 58.16343688964844, 1160.495361328125
203, -2379.9251922369003, 2, 4.570303448999766, 99, 259794,                                             259794, 57.02846145629883, 1158.02197265625
204, -2146.3995872735977, 2, 2.5221658579994255, 50, 259844,                                             259844, 54.87867736816406, 1151.604736328125
205, -2178.3223539590836, 2, 2.718932039999345, 55, 259899,                                             259899, 57.138343811035156, 1157.4893798828125
206, -2191.083763062954, 2, 2.139786544999879, 52, 259951,                                             259951, 57.367801666259766, 1152.9239501953125
207, -2307.0589331388474, 2, 3.115650686999288, 72, 260023,                                             260023, 57.15605926513672, 1151.5614013671875
208, -2161.622084736824, 2, 1.9416726469989953, 49, 260072,                                             260072, 56.343013763427734, 1151.388671875
209, -2155.1643221378326, 2, 1.740541499999381, 44, 260116,                                             260116, 54.31940841674805, 1154.0892333984375
210, -2186.607245206833, 2, 2.345008070999029, 57, 260173,                                             260173, 56.81173324584961, 1151.7117919921875
211, -2207.827702522278, 2, 2.072472857000321, 44, 260217,                                             260217, 52.14894104003906, 1149.4158935546875
212, -2157.082690834999, 2, 2.142655146000834, 51, 260268,                                             260268, 57.79289245605469, 1155.8348388671875
213, -2208.1407606601715, 2, 2.308593149000444, 51, 260319,                                             260319, 57.98861312866211, 1144.7978515625
214, -2161.2304763793945, 2, 2.33609600499949, 58, 260377,                                             260377, 55.34090805053711, 1147.773681640625
215, -2220.6843205690384, 2, 2.5132897079984104, 56, 260433,                                             260433, 57.742244720458984, 1142.5203857421875
216, -2202.9898649454117, 2, 2.518416951999825, 54, 260487,                                             260487, 54.958003997802734, 1137.1099853515625
